"";"040000277755233";"040000574600534";"040000681337645";"040000823537322";"040000927146534";"040000963638719";"756710488074272";"756712006074573";"756712018039935";"756712154013875";"756712455090575";"756713065011578";"756713191046185";"756713388027539";"756713620026917";"756713775055619";"756716955044748";"756716955055126";"203XXXXXXXXXXX";"276000917192098";"276000938065319";"276000947940349";"276000803608138";"276000804179455";"276000809706945";"276000811017046";"276000910794565";"276000910865689";"276000910915308";"276000910950070";"276000911043667";"276000911331078";"276000911432723";"276000911474933";"276000911485840";"276000911825633";"276000912392042";"276000912428641";"276000912851233";"276000912851741";"276000912971290";"276000913008210";"276000913325437";"276000913404342";"276000913892370";"276000914255847";"276000914863883";"276000915040032";"276000915508121";"276000915581022";"276000916200528";"276000917042828";"276000917327047";"276000918105400";"276000918174246";"276000918197733";"276000918197923";"276000918555090";"276000918797280";"276000918892486";"276000918912889";"276000918923365";"276000918966927";"276000919017499";"276000919253926";"276000919587582";"276000919598352";"276000919879431";"276000920747734";"276000920791856";"276000922722988";"276000925265555";"276000926428551";"276000926769689";"276000927550527";"276000928528600";"276000929189864";"276000929276244";"276000929404092";"276000930988845";"276000931055961";"276000931098195";"276000932059928";"276000932204616";"276000932408546";"276000932627221";"276000932657399";"276000932739095";"276000932785883";"276000932878499";"276000932878729";"276000932934199";"276000933038755";"276000933179301";"276000933223030";"276000933687502";"276000933748320";"276000933752613";"276000933835752";"276000933855292";"276000934127155";"276000934399962";"276000934586859";"276000934694674";"276000934752488";"276000935101102";"276000935281577";"276000935463615";"276000935491281";"276000935684041";"276000935704715";"276000935904510";"276000936189219";"276000936284807";"276000936319703";"276000936477017";"276000936487481";"276000936487534";"276000936580580";"276000936822851";"276000937030561";"276000937169790";"276000937187135";"276000937293240";"276000937295834";"276000937447484";"276000937608774";"276000937694254";"276000937732019";"276000937746688";"276000937793170";"276000937795655";"276000937795843";"276000937809494";"276000937911240";"276000938063849";"276000938189985";"276000938263111";"276000938322620";"276000938574594";"276000938595455";"276000938759470";"276000938806653";"276000939109211";"276000939560629";"276000939611602";"276000940220038";"276000940653131";"276000940777732";"276000940823906";"276000940930385";"276000941115399";"276000941364903";"276000942238113";"276000943707915";"276000946485312";"276000946586289";"276000947638535";"276000948421703";"276000979317838";"276007600026785"
"040000277755233";1,02669;-0,0265432;0,0480562;0,00966807;0,000804091;0,0371758;-0,0363446;-0,0171809;-0,00510035;-0,0162806;-0,0111603;-0,0221092;-0,011763;-0,0359938;-0,0170993;-0,0251179;-0,016106;-0,015669;0,0450034;-0,0266314;0,0654507;0,000107059;-0,0232312;-0,0129524;0,107881;-0,032325;-0,017412;-0,0262996;-0,0303127;-0,03786;-0,0337741;-0,035446;-0,0266876;-0,00321826;-0,0203022;-0,0686347;-0,033969;0,00662631;0,353823;-0,00358594;-0,0286547;-0,0218169;-0,0255446;-0,0377064;-0,0372166;-0,00530696;-0,0018049;-0,00942615;-0,0244018;0,0137129;-0,0214941;0,0890339;-0,0145571;-0,00926246;-0,046891;0,02654;0,00376906;-0,0598292;-0,0078672;-0,0236431;0,058819;-0,0273915;-0,0197505;-0,0051818;-0,0104639;-0,014109;-0,00750913;-0,0305373;-0,0378619;-0,0209554;-0,0242532;-0,0309173;-0,0233698;-0,01584;-0,0419116;-0,0186902;-0,0298904;-0,0301616;-0,0284424;-0,0199938;-0,026078;-0,0278403;0,0164771;-0,017707;-0,0349724;0,0622905;0,00353324;0,0265554;-0,0042844;-0,0172755;0,11014;-0,019071;-0,00405039;-0,0238103;-0,0212705;-0,0218673;-0,0513978;-0,0211006;0,0161953;0,0437417;0,0230691;0,0659594;-0,0681182;-0,0397938;-0,044384;0,000979151;0,000212117;0,00887496;-0,0278824;-0,0160507;-0,0258339;-0,0400092;-0,0398553;-0,0406413;0,0340373;-0,0209219;0,0865357;-0,0237739;-0,022317;-0,0467685;-0,0332897;-0,020901;-0,0258993;-0,0385209;-0,0143929;0,0023569;-0,0329599;-0,0187661;0,0471544;-0,0118398;0,0222749;-0,0101006;-0,00952204;-0,0199945;-0,0363375;0,0387616;-0,0350534;-0,0241037;-0,0161534;-0,0167278;-0,00813967;-0,0191363;-0,0491896;0,0363544;-0,037782;0,0603786;0,0278029;-0,0265131;-0,0203936;-0,0152678;-0,00220318;0,0149506;0,0075656;0,0523699;0,00623434;-0,0275581;0,0363411;-0,0212479;0,0103017;0,0831326;0,00308715
"040000574600534";-0,0265432;1,10382;0,0161498;-0,0292771;-0,00358037;-0,0271156;-0,0138861;0,00792815;0,00148966;0,0115714;0,0104904;0,000292228;0,0188377;0,0109612;0,00485966;0,00620009;-0,00724242;0,00596461;-0,0392393;0,0735263;0,000664494;0,0171811;0,0667017;-0,0128846;-0,045689;-0,0325756;-0,0240442;-0,0182307;-0,022842;-0,0189005;-0,0554602;-0,0186613;0,0109239;-0,0298427;-0,0276313;-0,0455591;-0,0353287;-0,0301274;-0,0564169;0,0891472;-0,051996;-0,0174692;-0,0169369;-0,0225922;-0,0207233;-0,00805014;-0,0273916;-0,0250287;-0,0311853;-0,0493112;-0,0211415;-0,0387434;-0,00309506;-0,0462114;-0,028402;-0,0343783;-0,038366;-0,0454554;-0,0344604;0,206753;-0,0303292;0,183336;-0,0284589;-0,00785883;-0,021863;-0,0155685;-0,0451939;-0,0255153;-0,0152245;0,00176631;-0,00739528;-0,0345164;-0,011553;0,0165978;-0,017266;0,0147541;-0,0277832;-0,0374045;-0,0128568;-0,0405162;-0,0153146;0,159044;-0,0405693;-0,0396812;-0,0325756;-0,00273839;-0,03561;-0,0353243;-0,0230352;-0,0196305;-0,0448082;-0,0399372;-0,033592;-0,0355845;0,0221532;-0,0343262;0,0478523;-0,0248357;-0,0152393;-0,0233048;-0,023065;-0,0436917;0,0836902;-0,0245385;-0,0441772;-0,0181717;-0,0275874;0,0774966;-0,0530021;0,0492628;-0,00724252;-0,00731733;-0,0460724;-0,0288773;0,074155;-0,0375083;0,0187918;-0,0374846;-0,0348797;-0,0125312;-0,00498045;-0,0321892;-0,0377844;0,0685192;-0,0181933;-0,0131164;-0,00869095;-0,0340522;-0,0396114;0,0160221;-0,0445634;-0,00281543;-0,0161169;0,0526901;0,0106959;0,0927797;0,070405;0,0075319;0,0366305;-0,0165481;0,0796551;-0,0170267;-0,0156783;-0,0445305;0,0346551;-0,0293999;-0,0300288;0,0647555;-0,0373707;-0,0314341;0,0103793;-0,0213272;0,049208;-0,0259442;0,0134521;-0,0345909;0,0152719;0,0400442;0,0418009;-0,0573685;7,98918e-05
"040000681337645";0,0480562;0,0161498;1,08103;-0,0158151;0,0252786;0,0630448;-0,0132219;-0,0143048;-0,00201274;0,020304;-0,0215941;-0,0102119;-0,00533237;-0,0109637;-0,00855089;-0,018498;-0,0132867;-0,00878497;-0,0117458;0,0127223;2,63673e-05;-0,00908944;0,0179055;-0,0147127;0,00411117;-0,0112165;-0,00550051;-0,0223668;-0,0240043;0,00476415;-0,00531873;-0,0132658;0,0133005;-0,0199827;-0,0268459;-0,0436434;-0,0302777;0,00805296;0,0609667;0,0115712;-0,0458113;-0,0202537;-0,0220866;-0,0162228;-0,0131999;0,00859708;-0,0178889;-0,0145142;-0,00488154;-0,0215591;-0,0250479;0,000751851;0,00974807;-0,0253612;-0,0476998;0,0114095;-0,00786645;-0,0581442;0,00924365;-0,00543957;0,0125936;-0,0139128;-0,000743219;-0,0214004;-0,00334942;-3,9513e-05;-0,0479762;-0,0265428;-0,0296535;-0,0104014;0,000760601;-0,00644888;-0,0145496;-0,00562325;-0,0169779;-0,0139254;-0,0255676;0,0749951;-0,0244312;-0,0106981;-0,0150318;-0,000817871;-0,0238201;-0,0381783;-0,0183382;-0,000261179;-0,0114228;0,0142102;-0,00134912;-0,0197886;0,0470166;-0,0152442;-0,018073;-0,0195343;0,0113222;-0,00426035;-0,0272705;-0,0183786;-0,0148189;0,003807;0,0160888;0,00951729;-0,02462;-0,0213621;-0,0429762;0,00581419;-0,0127751;0,00465886;-0,0155225;-0,0206715;-0,0111936;-0,0471129;-0,0327609;-0,0327408;0,0144317;-0,0372245;0,00870477;-0,0252956;-0,0388451;-0,0265718;0,018036;-0,0206409;-0,0119557;-0,0103618;-0,0129184;-0,0116441;-0,0164382;-0,0118366;0,0269542;-0,0198841;-0,0136942;-0,00597483;-0,00572019;0,0023843;-0,00170933;-0,00800989;-0,0101185;-0,00380682;-0,0035094;0,198009;-0,0107812;-0,0192071;-0,0317104;0,0125901;-0,00656343;0,0149971;-0,0203718;-0,00536928;-0,00463309;-0,0177701;-0,01679;0,0454137;-0,0260169;0,0162651;0,00871441;-0,0172371;0,0160325;-0,0273916;-0,0114357;0,0236162;-0,0154402
"040000823537322";0,00966807;-0,0292771;-0,0158151;1,17342;-0,0213691;-0,00399958;0,0217573;0,00100958;0,00222635;-0,00919573;-0,0127682;-0,00688139;-0,00818603;-0,0176087;0,00725402;-0,0212455;-0,00275031;-0,0228112;-0,00611524;-0,0220011;-0,00685351;-0,00892389;-0,00477018;-0,0119712;-0,00927322;-0,00639219;-0,0188041;-0,0189848;0,066744;-0,0341531;0,0602217;-0,0236097;-0,0330074;-0,02423;-0,0224519;-0,0340529;-0,0340198;-0,0220045;0,0143345;-0,0174673;0,00051428;-0,001295;-0,00475307;0,0152748;-0,0150676;-0,0128695;-0,00281578;0,0303102;-0,0143962;-0,00486655;0,0310538;-0,000643676;0,0116915;-0,0217244;-0,0289908;-0,0164014;-0,00788596;-0,0323509;-0,0145109;-0,0272032;0,0461143;-0,0243941;0,00204131;0,00474992;-0,0145228;-0,0309221;-0,0193305;-0,0188353;0,0263351;-0,00551209;0,00269546;-0,0101753;0,0161435;-0,019224;0,0140545;0,00748644;-0,0160207;-0,0392242;-0,0146784;-0,0244599;-0,0191199;-0,0287933;-0,0235709;-0,0233629;-0,0162712;0,00972726;-0,0157819;-0,0253529;-0,0253656;0,0519728;0,0100098;-0,0253121;-0,0157223;-0,0229452;-0,00548425;-0,0175633;-0,0346721;0,000898865;-0,00351875;-0,0132752;0,00485408;0,014404;-0,0368628;-0,0342791;-0,0226442;0,0364939;-0,033485;-0,038591;0,224262;-0,0143374;-0,00748161;-0,0175679;-0,0111897;-0,0250134;-0,0229668;-0,0194055;-0,0195287;-0,013604;0,0022688;-0,0228681;-0,0309558;-0,0198839;-0,00924565;-0,0172507;-0,00362969;-0,00335303;-0,0352584;-0,0215257;-0,00783132;0,0256298;0,0180654;0,283603;-0,017279;-0,0169227;0,000999901;-0,00877051;-0,0231658;-0,0202581;-0,0199242;-0,0144034;-0,0165933;-0,00983577;-0,0341545;-0,018193;-0,0278824;-0,020084;0,00313086;-0,0190234;-0,035851;-0,00504372;-0,025341;-0,0160175;-0,0238209;-0,0110918;-0,0122601;-0,0190396;-0,0042652;-0,000115893;-0,0327082;-0,0312906;0,0108519
"040000927146534";0,000804091;-0,00358037;0,0252786;-0,0213691;1,14707;0,00908231;-0,00360951;-0,0141118;-0,00776494;-0,00483175;-0,0142509;-0,0129217;0,0044982;-0,00827424;-0,00992655;-0,010642;-0,0100233;-0,0171687;-0,00183773;-0,00198481;-0,00928718;-0,00475261;0,0107374;0,0163578;-0,0544956;0,0065698;0,00940195;0,00394366;-0,0158257;-0,0135951;-0,0120734;0,00326728;-0,00263956;-0,00294693;-0,00269126;-0,0186008;-0,0234411;-0,0253583;-0,0353206;-0,0130086;-0,00498716;0,00526538;0,0040932;-0,017073;-0,0143704;0,0764809;-0,0218921;-0,0240799;0,00869241;-0,0462229;-0,0263492;-0,0269155;-0,00793265;-0,00537832;-0,0167625;-0,0313669;-0,0171049;-0,0284457;-0,0136561;-0,00753481;-0,0221582;-0,0380162;-0,0296222;0,0454286;0,0225691;-0,0134159;-0,0401572;-0,0296345;-0,0118839;-0,00805716;-0,00605506;-0,0217612;-0,0115633;0,000189243;-0,00546148;0,000484219;0,0242329;0,0190134;0,00981461;-0,0362237;-0,0145953;-0,00117666;-0,00252433;-0,0323456;-0,013999;-0,000141123;-0,00346585;-0,0230229;0,0793605;-0,0176048;-0,0133466;-0,00410291;-0,00594021;-0,0179463;-0,0242585;0,0176083;-0,0212613;-0,010734;-0,0123651;-0,0130749;0,0261533;-0,0148759;-0,00555675;0,00892239;-0,0334765;-0,00629721;-0,0254569;-0,0112569;-0,0194818;-0,0120506;-0,00779803;-0,0221659;-0,0178149;-0,0113143;-0,013133;-0,0146475;-0,0256267;-0,0203555;-0,0239164;-0,00935009;0,0838838;-0,0033429;-0,0110604;-0,00807559;-0,0111903;-0,0151566;-0,0145482;-0,00754326;0,0175265;-0,0132776;-0,0103118;-0,027481;0,0175839;-0,00386776;0,00691246;0,0107548;-0,0119741;0,0102467;-0,0359381;0,0036615;0,0212845;-0,0130796;-0,0269451;-0,0199583;-0,0235822;-0,000304644;-0,0105681;0,0150065;-0,00438218;-0,0111917;-0,0208382;0,0386416;-0,0226658;-0,00932648;0,0100189;-0,00473005;-0,0218517;-0,0121247;-0,0136132;0,0524948;0,00248633
"040000963638719";0,0371758;-0,0271156;0,0630448;-0,00399958;0,00908231;1,08386;-0,0155782;-0,00815277;-0,0050706;-0,00365522;-0,0200893;-0,00892428;-0,0131194;-0,0104035;-0,00798992;-0,0061625;-0,00404081;-0,016186;-0,0182224;0,00695839;-0,00214459;-0,000132113;0,0107467;0,000262163;0,0459005;-0,00212232;-0,0189822;-0,0150499;-0,0123724;-0,0177618;-0,0202856;-0,0225921;-0,0152731;-0,021897;-0,0210078;-0,00788503;-0,0315405;-0,011505;0,0812907;0,0118106;0,00424843;-0,021149;0,00785508;-0,0208407;-0,0305671;0,00497083;-0,0212101;0,0983797;-0,0148723;-0,000604098;-0,0128609;-0,00897309;-0,0303522;-0,0197859;-0,0438787;0,00340106;0,131012;-0,0305258;-0,0291238;-0,0127517;0,0344872;-0,0115801;-0,00849528;-0,0286806;-0,0192235;-0,0140171;-0,0360772;-0,0355593;0,00553209;-0,00504695;-0,0111745;-0,0208954;0,039122;-0,0120409;-0,0405833;-0,00980707;-0,00444786;-0,0445661;0,00108821;-0,0182884;-0,0159888;-0,0352704;-0,020134;-0,0200653;-0,0399731;0,00802368;-0,00259482;0,02078;-0,00704744;0,00242668;-0,00165175;-0,00642397;-0,0277536;-0,0232105;0,0239082;-0,0287164;-0,0346908;-0,0304627;0,00114202;0,0119869;0,0098523;0,0119367;-0,0279026;-0,0117263;-0,0232946;-0,00664019;-0,0286023;0,0032384;-0,015568;-0,0138872;-0,0061514;-0,0159086;-0,025066;-0,0262661;0,00609275;-0,0209695;0,00249986;-0,0344133;-0,0224992;-0,0306276;-0,00319539;-0,0399457;-0,0259406;0,000828406;0,00762317;0,00390976;-0,000874918;-0,0296801;-0,00773216;-0,00619264;0,0135121;-0,00966134;0,00422196;-0,00745018;-0,0221968;0,0275512;-0,0234384;-0,00414523;-0,0387142;-0,0180174;-0,0118986;-0,00610477;-0,000588803;0,0164266;-0,0309641;-0,0195855;0,0896305;-0,0167975;-0,031162;-0,0140393;0,0556212;0,0194309;-0,00774439;0,0142104;-0,00400026;-0,0454183;0,00916844;-0,0184632;0,0160024;-0,0104179;0,00486803
"756710488074272";-0,0363446;-0,0138861;-0,0132219;0,0217573;-0,00360951;-0,0155782;1,20591;0,0391234;0,0419159;0,0631666;0,0341082;0,0314476;0,0648531;0,0394615;0,0737968;0,0831871;0,0238065;0,0237123;0,00741716;-0,0149584;-0,0361365;-0,015271;0,0111259;-0,0116586;-0,0316944;-0,0431754;-0,00382796;0,00240824;-0,0226205;-0,0047346;-0,0362226;0,000387849;-0,00411108;-0,0274194;-0,0107867;-0,0234065;-0,00434153;0,0486835;-0,0543207;-0,0320853;-0,0478177;-0,0270871;-0,0312881;-0,00855904;-0,00931343;-0,0081547;0,0215912;0,0204837;-0,0136877;0,0263073;-0,0210834;0,00324002;-0,0210026;-0,0211638;-0,0268;-0,029484;0,00661836;0,148281;-0,00847766;-0,0168412;0,00705387;-0,0123997;-0,0139858;-0,0143373;-0,00828115;-0,02439;-0,0217398;-0,0251111;-0,00359445;0,0175832;-0,0125953;-0,00472753;-0,0102936;0,0194512;-0,0219739;0,0139351;-0,0364173;-0,0333678;-0,0232974;0,000721932;-0,014104;-0,0394775;-0,0400753;-0,0210573;-0,010834;-0,018116;-0,0274329;-0,0304275;-0,0150604;0,00455178;-0,03001;-0,0249422;-0,0140065;-0,0221879;-0,0195921;-0,0153948;0,0417589;-0,0179041;-0,00399022;-0,0275724;-0,0171564;-0,0261694;0,00144917;0,0289692;0,051484;-0,0407315;-0,0266618;-0,0424221;-0,0341967;-0,0288936;-0,0139687;-0,033263;-0,0147566;-0,015951;-0,0231573;-0,0266556;-0,0461723;-0,027034;-0,01356;-0,00269749;-0,0323837;0,0682558;-0,0179987;-0,0418506;-0,020327;-0,0223322;-0,0252172;-0,0249343;-0,0220766;-0,0249411;-0,0255437;0,0962603;-0,0211019;0,0690305;-0,0140024;-0,0314858;0,00721456;-0,0210883;-0,0028222;0,00889737;-0,0215344;-0,0132028;-0,00377669;-0,0315182;0,0105492;-0,0282072;-0,000390444;-0,0153897;0,0268917;-0,0145686;-0,0296965;-0,0117984;-0,023096;-0,0249563;-0,033133;-0,013531;-0,000888034;0,0101362;-0,0182509;-0,0604907;0,00786312
"756712006074573";-0,0171809;0,00792815;-0,0143048;0,00100958;-0,0141118;-0,00815277;0,0391234;1,1895;0,0745739;0,110645;0,10154;0,0737459;0,130944;0,0809122;0,082768;0,14208;0,11917;0,1295;-0,0212765;0,00333337;-0,0120801;-0,0219111;0,016797;-0,00536489;-0,0346277;-0,0301723;-0,0117873;0,00221644;-0,01458;-0,0146614;-0,0190167;-0,0110529;-0,0094882;-0,00635261;-0,0284115;-0,0281235;-0,026874;-0,0153856;-0,0384257;-0,0163085;-0,0392109;-0,00302078;-0,0248727;-0,0261229;-0,00627679;0,0105779;-0,0244606;0,0331964;0,000798254;-0,041036;-0,0178854;-0,0199664;-0,0207475;-0,00947992;-0,00820631;-0,0163221;-0,0167256;-0,033722;-0,0327809;-0,00272103;0,0211469;-0,0241464;-0,0101649;-0,00209036;0,00216754;-0,00629509;-0,0289878;-0,0236717;-0,00131841;0,00945933;0,0159512;-0,000248381;-0,000205789;0,0353642;-0,00105262;0,0318608;-0,0198342;-0,0413798;-0,00146844;-0,0259006;-0,0162828;-0,0315953;-0,0296388;-0,02271;0,0041081;-0,00918175;-0,0112188;-0,028096;-0,0266287;-0,00371187;-0,0175117;-0,0284349;-0,0228891;-0,0344914;-0,0206472;-0,00704753;-0,0365957;-0,0105239;-0,0102556;-0,0269621;-0,00318464;-0,0187424;-0,0445982;-0,0319873;-0,0247221;-0,0217986;-0,0172262;-0,0193579;-0,0111836;-0,0271075;0,00651397;-0,0261136;-0,0106099;-0,0156931;-0,0154541;-0,00836918;-0,03657;-0,0269561;-0,0184343;-0,00673488;-0,0220945;-0,00842046;-0,0133703;-0,039819;-0,00917722;-0,0050449;-0,0128358;-0,0199929;-0,0296291;-0,019029;-0,0103921;0,0075143;-0,00362778;-0,0258736;-0,01568;-0,0244292;-0,0460873;-0,00998851;-0,00169501;-0,000904811;-0,0167601;-0,0121593;-0,0284053;-0,0277061;-0,03854;-0,0183915;-0,0160693;-0,0320052;-0,0105779;-0,0125793;-0,019512;-0,022224;-0,0393411;-0,0128367;-0,0203827;-0,0148598;-0,0281533;-0,0200301;-0,0186946;-0,0443575;0,0164687
"756712018039935";-0,00510035;0,00148966;-0,00201274;0,00222635;-0,00776494;-0,0050706;0,0419159;0,0745739;1,33983;0,0792021;0,0895699;0,0686142;0,0956818;0,0591393;0,078638;0,227129;0,06806;0,0692004;-0,0216457;0,00110932;-0,0271638;-0,0063912;0,0068041;-0,0153928;-0,0296909;-0,0357738;-0,00615531;-0,0181775;-0,0173484;0,00104823;-0,030442;0,00266852;-0,00626842;-0,012954;-0,0128445;-0,0352149;-0,0140053;-0,00886757;-0,041927;-0,00425093;-0,0530858;-0,00313845;-0,0223533;-0,0214584;-0,00925509;0,00496448;-0,0202744;0,0210826;0,000184852;-0,0342505;-0,00898878;0,00604342;0,000209731;-0,0374063;-0,00781986;-0,0334994;-0,026984;-0,0341786;-0,0365444;-0,0140178;-0,0129692;-0,0268632;-0,00560409;-0,0138206;-0,00396048;-0,0121646;-0,0184346;-0,0140487;-0,00412784;0,0163416;0,0169731;-0,00798483;-0,0124403;0,0253023;-0,00665796;0,0121038;-0,0256329;-0,0302956;0,0169902;-0,0199772;-0,0131434;-0,0230817;-0,0094981;-0,0268821;-0,00698891;-0,0091855;-0,02238;-0,0340687;-0,00269311;-0,00612392;-0,00779864;-0,0172649;-0,0165258;-0,00912932;-0,0167511;-0,00670562;-0,0363633;-0,00177461;-0,0183607;-0,0225292;-0,0079178;-0,00222813;-0,0459823;-0,0308953;-0,0171744;-0,00335884;-0,0183141;-0,0316271;-0,020021;-0,0171915;-0,00863001;-0,0323903;-0,0227807;-0,0194684;-0,0305068;-0,00434855;-0,0425119;-0,0461666;-0,0305463;0,00575177;-0,022192;0,00815507;-0,0154836;-0,04253;-0,010939;-0,0220919;-0,0287653;-0,0204395;-0,0274153;0,00315292;-0,0294149;0,0187475;0,00182373;-0,0284132;-0,00780852;-0,0226587;-0,0424812;-0,00702981;-0,016428;-0,0127989;-0,00915407;-0,00538437;-0,0296512;-0,0233378;-0,0212221;-0,0235969;-0,0134599;-0,0131362;-0,021282;-0,0178389;-0,036426;-0,0212795;-0,0478493;-0,0201948;-0,0120437;-0,0270225;-0,0159932;-0,0158004;-0,0228597;-0,0537314;0,0254321
