"";"040000277755233";"040000681337645";"040000823537322";"756712018039935";"756713388027539";"203XXXXXXXXXXX";"276000917192098";"276000947940349";"276000803608138";"276000910794565";"276000912392042";"276000913892370";"276000914255847";"276000914863883";"276000915040032";"276000918174246";"276000918197733";"276000918197923";"276000918966927";"276000919017499";"276000919253926";"276000919587582";"276000920791856";"276000926769689";"276000928528600";"276000929404092";"276000932627221";"276000932657399";"276000932878499";"276000932934199";"276000933687502";"276000933835752";"276000935101102";"276000935281577";"276000935704715";"276000936319703";"276000937030561";"276000937187135";"276000937293240";"276000937447484";"276000937694254";"276000937732019";"276000937746688";"276000937795843";"276000937809494";"276000938263111";"276000938595455";"276000940823906";"276000941115399";"276000941364903";"276000942238113";"276000946485312";"276007600026785"
"276000910794565";-0,017412;-0,00550051;-0,0188041;-0,00615531;-0,00124631;-0,00746312;-0,0260264;0,00477792;-0,0125146;0;-0,0371463;-0,0325473;0,0456032;-0,054439;-0,0266152;-0,0263887;-0,0220559;-0,0248765;-0,00967388;-0,0157258;0,0519703;0,0395097;0,0521261;0,0101717;-0,00248458;-0,0211812;-0,0305724;-0,0329857;-0,0320571;-0,0234812;0,00849154;-0,0122137;-0,0135442;-0,0333699;-0,0145193;-0,00289189;-0,00531343;-0,026971;-0,0183775;-0,0172968;-0,00432303;0,00585648;-0,0168587;-0,0192714;-0,00959575;0,00436316;0,012204;-0,0178607;0,00172801;-0,0293551;-0,0182264;-0,0326631;-0,00767911
"276000912392042";-0,033969;-0,0302777;-0,0340198;-0,0140053;-0,00594118;-0,0443158;-0,0342748;-0,0273219;-0,0152448;-0,0371463;0;-0,0163607;-0,0389215;0,0500855;-0,0155309;0,00473313;-0,030184;-0,03143;-0,000474579;-0,0263331;-0,0254223;-0,0112836;-0,0125663;-0,00514164;-0,0216025;-0,0321471;-0,0275776;-0,0073396;0,0173145;-0,0137252;-0,0282201;-0,00704644;-0,0464452;0,0484309;-0,0137365;-0,0534748;-0,0235296;-0,00445504;-0,0574824;-0,0270487;-0,00684484;0,000410735;-0,00435201;-0,0429497;-0,020009;-0,0117274;-0,0424523;0,00586098;-0,0326234;-0,0417106;-0,00585313;-0,0176689;-0,0151952
"276000913892370";-0,0372166;-0,0131999;-0,0150676;-0,00925509;0,0137917;-0,0445649;-0,0140842;-0,0369489;-0,00646826;-0,0325473;-0,0163607;0;-0,0265755;-0,0283095;0,0139221;-0,0263717;-0,0427598;-0,0441199;-0,0213498;-0,0224713;-0,0198799;-0,0356655;0,0204768;0,0282641;0,00171882;-0,0338465;-0,0278214;-0,0316845;-0,0138591;-0,0379221;-0,0171602;-0,0338611;-0,0452875;-0,0284766;-0,0169986;-0,0325948;-0,0367273;-0,0472934;-0,0429371;-0,0358021;0,0246988;-0,0235589;-0,0242141;-0,0324939;-0,0273116;-0,00732342;-0,033167;-0,00544674;-0,0194823;-0,0188983;-0,0326241;0,0193734;-0,0127595
"276000914255847";-0,00530696;0,00859708;-0,0128695;0,00496448;-0,0118894;-0,0147395;0,0054786;-0,0278874;-0,00708792;0,0456032;-0,0389215;-0,0265755;0;-0,0106471;-0,0163824;-0,0241841;-0,0255238;-0,0227406;0,0069853;0,00728481;0,057654;0,0209595;0,00212458;0,00107536;0,00815128;0,00758019;-0,00861432;0,0101062;-0,00903658;-0,0212544;0,0145576;-0,0157887;0,0205331;0,00722708;0,00573778;-0,021863;-0,0014961;-0,0191429;-0,0223486;-0,00775568;-0,0041379;-0,00167737;0,00629008;0,0218884;-0,0155566;0,00241848;0,00562767;0,0115037;0,0335579;-0,0362237;-0,00644844;-0,0201416;0,0084703
"276000914863883";-0,0018049;-0,0178889;-0,00281578;-0,0202744;-0,0121673;-0,0449207;-0,0195328;-0,0035328;-0,00483151;-0,054439;0,0500855;-0,0283095;-0,0106471;0;-0,0193603;-0,027998;0,00524216;-0,0170371;-0,0235643;-0,0143932;-0,0323765;-0,0146454;-0,0235338;-0,013514;-0,0267952;-0,0236624;-0,0298728;0,0043073;0,046641;-0,0292839;0,0194027;-0,00668045;-0,0281138;-0,019348;-0,01862;-0,0282381;-0,0149785;-0,0228818;-0,0506027;-0,0306431;-0,0341783;0,0155584;-0,0199126;-0,0419969;0,0381546;-0,0302311;-0,0037989;0,0453637;-0,0222683;-0,0373098;-0,0156608;0,0147878;-0,0276825
"276000915040032";-0,00942615;-0,0145142;0,0303102;0,0210826;0,0179148;-0,0246287;-0,00430664;-0,0144108;0,0275211;-0,0266152;-0,0155309;0,0139221;-0,0163824;-0,0193603;0;-0,0166424;-0,0146342;0,00352588;0,0163249;0,0215113;-0,00696905;-0,00498772;-0,00960936;0,0241771;0,0156622;0,00431487;-0,00755321;-0,0102335;0,0103231;-0,0205377;-0,015474;0,0444408;-0,0143096;-0,0210442;0,0279717;-0,0264445;-0,0270552;-0,0217312;-0,0461035;0,00582589;0,00251857;-0,0272316;-0,00377007;-0,0140796;-0,00814706;-0,015207;-0,00242749;-0,0124817;-0,0264049;-0,0399272;-0,00575272;-0,0303407;0,01472
"276000918174246";-0,046891;-0,0476998;-0,0289908;-0,00781986;-0,016609;-0,0354414;-0,0310556;0,0111948;-0,0141775;-0,0263887;0,00473313;-0,0263717;-0,0241841;-0,027998;-0,0166424;0;-0,00912187;-0,0410325;-0,0112203;-0,0135349;0,0055926;-0,0250203;-0,0122311;-0,0100611;-0,00441148;-0,0233553;0,0440725;-0,0194859;0,0166297;-0,0292834;-0,0291699;0,0153687;-0,0282247;-0,0296769;-0,0225873;-0,000847232;-0,0381492;0,0574056;-0,039674;-0,0115489;0,0152358;0,00645288;-0,0332684;0,00886398;-0,0341167;-0,0205787;-0,0435379;-0,0183319;-0,0245135;-0,0414963;-0,0252075;0,0153747;0,0278091
"276000918197733";0,02654;0,0114095;-0,0164014;-0,0334994;-0,032727;0,022005;-0,0171583;-0,013019;-0,025159;-0,0220559;-0,030184;-0,0427598;-0,0255238;0,00524216;-0,0146342;-0,00912187;0;0,00518443;-0,0166207;0,0163712;-0,0441049;-0,00776226;-0,0355061;-0,022688;-0,0102002;-0,0207913;0,00346221;0,0208124;-0,00241324;-0,0162165;-0,0199666;0,00703163;-0,0101908;-0,00564495;-0,00582021;0,0315314;-0,0135438;0,0067166;-0,0210988;0,0129616;-0,026759;-0,00784647;-0,0165287;-0,00454147;-0,0405369;-0,0156876;-0,0267319;0,0237181;0,00251585;-0,0286307;-0,00145833;-0,0215431;-0,00791006
"276000918197923";0,00376906;-0,00786645;-0,00788596;-0,026984;-0,0208292;0,0260255;-0,0142853;0,0437637;-0,0104828;-0,0248765;-0,03143;-0,0441199;-0,0227406;-0,0170371;0,00352588;-0,0410325;0,00518443;0;-0,0221559;-0,00772314;-0,0286188;-0,00985973;-0,000780411;-0,0217854;-0,00923261;-0,00259635;-0,00941113;-0,00328397;-0,0104073;0,0095733;0,00118208;-0,0144927;-0,0305229;-0,0105309;-0,0248302;-0,00591324;0,033448;-0,0089086;0,0149653;-0,0286765;-0,0280177;-0,0102056;-0,0273086;-0,0108331;0,0177123;-0,00414692;-0,0241025;-0,0342297;-0,002603;-0,00316891;-0,0129946;-0,0316234;-0,0224239
"276000918966927";-0,0197505;-0,000743219;0,00204131;-0,00560409;0,0024948;-0,0354619;-0,0239298;-0,0328906;0,00561099;-0,00967388;-0,000474579;-0,0213498;0,0069853;-0,0235643;0,0163249;-0,0112203;-0,0166207;-0,0221559;0;-0,0119538;-0,0256992;-0,00341737;0,00898874;0,0136229;-0,0113871;-0,025894;0,0384221;-0,0355955;0,0132353;-0,0286642;-0,0182752;-0,00365289;0,0110511;-0,0169357;-0,00490999;-0,0330228;-0,0297503;-0,0219136;-0,0357144;0,0019293;-0,029527;-0,00882709;0,0362762;-0,00999122;-0,0286443;-0,00825652;-0,0246889;0,0317026;-0,0351248;-0,0434702;0,00476915;-0,00994035;3,70676e-05
"276000919017499";-0,0051818;-0,0214004;0,00474992;-0,0138206;0,00206847;-0,0167052;-0,00991435;-0,018385;-0,0125354;-0,0157258;-0,0263331;-0,0224713;0,00728481;-0,0143932;0,0215113;-0,0135349;0,0163712;-0,00772314;-0,0119538;0;0,00231849;0,00868449;-0,00995;0,0023942;0,0146528;0,0148783;-0,0278198;0,0250263;-0,00589921;-0,0115231;0,00742726;0,0124784;-0,0249509;-0,019896;0,00168273;-0,0277559;0,00522769;0,0276159;-0,028379;-0,0258395;-0,0068668;-0,0133183;-0,00906941;0,0280873;-0,0066735;-0,0152137;0,0190265;-0,0127271;0,0167321;-0,0198443;0,0298895;-0,0281911;0,0154278
"276000919253926";-0,0104639;-0,00334942;-0,0145228;-0,00396048;-0,00524958;0,000444754;-0,00172165;-0,0140741;-0,00544962;0,0519703;-0,0254223;-0,0198799;0,057654;-0,0323765;-0,00696905;0,0055926;-0,0441049;-0,0286188;-0,0256992;0,00231849;0;-0,0132959;0,00544344;-0,000554824;0,0140434;0,00116726;-0,0230747;-0,0084292;-0,0326338;0,00869786;-0,0139654;0,00187668;-0,0194519;0,00223482;-0,0213498;-0,00671779;0,0211449;-0,00890378;-0,025477;-0,0234594;0,0328075;-0,00745184;-0,0153156;0,0268744;-0,0193861;0,0170472;0,0430071;-0,0026642;0,00288164;-0,0228835;-0,0100676;0,00468871;-0,0131418
"276000919587582";-0,014109;-3,9513e-05;-0,0309221;-0,0121646;-0,00604826;-0,0203819;0,0105199;-0,0214166;-0,0162545;0,0395097;-0,0112836;-0,0356655;0,0209595;-0,0146454;-0,00498772;-0,0250203;-0,00776226;-0,00985973;-0,00341737;0,00868449;-0,0132959;0;-0,000558975;0,00438269;0,00368153;-0,0137411;-0,0289245;-0,00734538;-0,0257869;0,031084;0,0241989;-0,00829863;-0,0026722;-0,00896252;-0,0206747;0,0137711;-0,000969515;-0,00248559;-0,0208462;-0,0172745;-0,000570103;0,000480566;0,00082048;-0,0114698;-0,0058764;-0,000951135;-0,0277073;0,0100593;-0,00597078;-0,0234396;-0,00946214;-0,016285;0,036526
"276000920791856";-0,0209554;-0,0104014;-0,00551209;0,0163416;0,0158243;-0,0311629;0,0112117;-0,0227075;0,00771424;0,0521261;-0,0125663;0,0204768;0,00212458;-0,0235338;-0,00960936;-0,0122311;-0,0355061;-0,000780411;0,00898874;-0,00995;0,00544344;-0,000558975;0;0,0617787;0,0442748;-0,0142326;-0,0101306;-0,015833;0,00676082;-0,00803916;0,000690153;-0,00956806;-0,03688;-0,0167852;-0,00453598;-0,0218932;-0,0337564;-0,017859;-0,0349019;-0,0120832;-0,0192932;-0,0179393;-0,0105829;-0,011134;-0,016557;0,00255171;-0,0146888;-0,016429;-0,012338;-0,0206068;-0,0190948;-0,0269337;0,0421054
"276000926769689";-0,01584;-0,00562325;-0,019224;0,0253023;0,0186827;-0,0284471;-0,0124812;-0,00833666;0,00348815;0,0101717;-0,00514164;0,0282641;0,00107536;-0,013514;0,0241771;-0,0100611;-0,022688;-0,0217854;0,0136229;0,0023942;-0,000554824;0,00438269;0,0617787;0;0,0150606;-0,00394287;-0,0319988;-0,00870058;0,021353;-0,017304;-0,00985423;0,0258112;-0,0194476;-0,0186539;0,00783401;-0,0193946;-0,0225904;-0,0198996;-0,0322402;0,00398572;-0,027434;-0,00536691;-0,00272356;0,00274453;-0,0297823;-0,0017641;-0,0216966;-0,0139693;-0,018544;-0,0341438;-0,0124188;-0,0154505;0,0354041
"276000928528600";-0,0186902;-0,0139254;0,00748644;0,0121038;0,0124715;-0,021287;0,00544142;0,00242073;0,0276153;-0,00248458;-0,0216025;0,00171882;0,00815128;-0,0267952;0,0156622;-0,00441148;-0,0102002;-0,00923261;-0,0113871;0,0146528;0,0140434;0,00368153;0,0442748;0,0150606;0;0,0184406;-0,00897933;-0,0113931;0,00857034;0,00300002;-0,0263235;0,000360188;-0,0110265;-0,00793383;0,000531794;-0,0163084;-0,0351561;-0,00406099;-0,0282282;-5,62397e-05;-0,0063034;-0,0312129;-0,0206234;0,00247878;-0,0140823;0,00783363;-0,00484036;0,0281844;-0,0134383;-0,0265737;-0,00127437;-0,026821;0,0239332
"276000929404092";-0,0284424;-0,0244312;-0,0146784;0,0169902;-0,00512249;-0,0289511;-0,0166623;-0,0280444;-0,0081682;-0,0211812;-0,0321471;-0,0338465;0,00758019;-0,0236624;0,00431487;-0,0233553;-0,0207913;-0,00259635;-0,025894;0,0148783;0,00116726;-0,0137411;-0,0142326;-0,00394287;0,0184406;0;-0,0262741;0,0148115;-0,0029644;0,0132509;-0,0198702;0,0115841;-0,00801954;0,0140218;0,0249633;-0,02653;0,000185417;0,0418879;-0,0169665;0,00339559;-0,0130218;-0,0288224;-0,0143373;-0,00682543;-0,0311134;0,0115451;-0,00351511;-0,00730633;-0,0107929;-0,0115774;-0,0260868;-0,027163;0,00400726
"276000932627221";0,0622905;-0,000261179;0,00972726;-0,0091855;-0,0042783;0,00810418;8,69799e-05;0,013517;0,0244259;-0,0305724;-0,0275776;-0,0278214;-0,00861432;-0,0298728;-0,00755321;0,0440725;0,00346221;-0,00941113;0,0384221;-0,0278198;-0,0230747;-0,0289245;-0,0101306;-0,0319988;-0,00897933;-0,0262741;0;-0,0120614;0,0340458;-0,0227291;-0,0255945;0,00829194;-0,0124037;-0,0133147;-0,0314308;0,0235387;-0,0243104;-0,00103858;-0,0404474;0,0127449;-0,0145073;0,0497079;-0,0236893;0,028768;-0,0367691;-0,0125581;-0,0144574;-0,0390585;0,000876062;-0,0489774;0,0144289;-0,00809644;-0,0280335
"276000932657399";0,00353324;-0,0114228;-0,0157819;-0,02238;-0,0224883;-0,015323;-0,0316918;-0,0290561;-0,0253612;-0,0329857;-0,0073396;-0,0316845;0,0101062;0,0043073;-0,0102335;-0,0194859;0,0208124;-0,00328397;-0,0355955;0,0250263;-0,0084292;-0,00734538;-0,015833;-0,00870058;-0,0113931;0,0148115;-0,0120614;0;-0,0327138;0,0126364;0,00523063;-0,00984282;0,0210668;-0,00962939;0,00539175;-0,0248455;-0,0155608;0,0137066;-0,0119619;0,00772787;0,00611232;-0,0218262;0,000295141;-0,0156523;-0,0191646;0,021945;0,0231994;-0,00562877;0,0241854;-0,00795428;0,0161605;-0,0293677;-0,0236403
"276000932878499";-0,0172755;-0,0197886;0,0519728;-0,00612392;0,00905921;-0,0170204;0,011528;0,00105805;0,00946342;-0,0320571;0,0173145;-0,0138591;-0,00903658;0,046641;0,0103231;0,0166297;-0,00241324;-0,0104073;0,0132353;-0,00589921;-0,0326338;-0,0257869;0,00676082;0,021353;0,00857034;-0,0029644;0,0340458;-0,0327138;0;-0,00151012;-0,0369517;0,00904776;-0,000962067;-0,0163967;0,0023575;-0,0206352;-0,0251045;-0,0226987;-0,0434709;0,0129554;-0,0195959;0,00958387;-0,00932031;-0,0104396;0,00765979;-0,0424899;-0,0262278;0,0172602;-0,0159137;-0,0429086;-0,0221836;0,00251325;-0,00492252
"276000932934199";-0,019071;-0,0152442;-0,0253121;-0,0172649;0,00816881;-0,00920172;-0,0137585;-0,0240142;-0,0282375;-0,0234812;-0,0137252;-0,0379221;-0,0212544;-0,0292839;-0,0205377;-0,0292834;-0,0162165;0,0095733;-0,0286642;-0,0115231;0,00869786;0,031084;-0,00803916;-0,017304;0,00300002;0,0132509;-0,0227291;0,0126364;-0,00151012;0;0,000918618;-0,00089464;-0,0235039;0,0133184;0,00654694;0,00210948;0,0342635;-0,0175686;-0,0120259;-0,0165394;-0,0244408;-0,0197927;-0,00955773;0,0197242;-0,0198944;0,0221605;-0,0382099;-0,0105407;-0,00354638;0,0031633;-0,00747124;-0,0223756;-0,020449
"276000933687502";-0,0218673;-0,00426035;-0,0175633;-0,00670562;0,00141749;-0,0126019;0,0077912;-0,035474;0,00111961;0,00849154;-0,0282201;-0,0171602;0,0145576;0,0194027;-0,015474;-0,0291699;-0,0199666;0,00118208;-0,0182752;0,00742726;-0,0139654;0,0241989;0,000690153;-0,00985423;-0,0263235;-0,0198702;-0,0255945;0,00523063;-0,0369517;0,000918618;0;-0,0243019;-0,0198981;-0,020892;0,00684041;-0,0298152;0,017422;-0,000855992;-0,0212302;0,0031664;5,33023e-05;-0,0139467;-0,0220006;-0,0112154;-0,00277966;-0,0281924;0,00551808;-0,0232848;-0,00488331;-0,0317852;0,0183618;-0,0080771;-0,0115775
"276000933835752";0,0161953;-0,0148189;-0,00351875;-0,0183607;-0,0152686;-0,0186239;-0,0228095;-0,00151966;-0,01436;-0,0122137;-0,00704644;-0,0338611;-0,0157887;-0,00668045;0,0444408;0,0153687;0,00703163;-0,0144927;-0,00365289;0,0124784;0,00187668;-0,00829863;-0,00956806;0,0258112;0,000360188;0,0115841;0,00829194;-0,00984282;0,00904776;-0,00089464;-0,0243019;0;-0,00108761;-0,0146296;0,0595469;0,0149477;-0,0314878;0,00141431;-0,0234826;-0,00386252;0,0190394;0,0124585;-0,0143917;0,0264688;0,00342232;-0,0262999;-0,0216725;-0,00541473;-0,00755242;-0,0321335;0,0117875;-0,00393111;-0,00904153
"276000935101102";0,000979151;0,00581419;0,0364939;-0,00335884;-0,0357947;-0,0183376;-0,0259789;-0,00328275;-0,0226126;-0,0135442;-0,0464452;-0,0452875;0,0205331;-0,0281138;-0,0143096;-0,0282247;-0,0101908;-0,0305229;0,0110511;-0,0249509;-0,0194519;-0,0026722;-0,03688;-0,0194476;-0,0110265;-0,00801954;-0,0124037;0,0210668;-0,000962067;-0,0235039;-0,0198981;-0,00108761;0;-0,0155627;0,0050395;-0,019826;-0,00874385;-0,00919889;0,0407327;0,00301724;0,0376358;0,0126318;0,0122011;0,00134733;-0,00395868;-0,0323833;0,00788631;-0,0114016;0,0119227;-0,0351357;-0,0188298;-0,00350308;-0,0285031
"276000935281577";0,000212117;-0,0127751;-0,033485;-0,0183141;-0,0208954;0,011448;-0,0399025;-0,0175899;-0,0134446;-0,0333699;0,0484309;-0,0284766;0,00722708;-0,019348;-0,0210442;-0,0296769;-0,00564495;-0,0105309;-0,0169357;-0,019896;0,00223482;-0,00896252;-0,0167852;-0,0186539;-0,00793383;0,0140218;-0,0133147;-0,00962939;-0,0163967;0,0133184;-0,020892;-0,0146296;-0,0155627;0;-0,013093;-0,026697;0,0315359;-0,0348445;-0,0358752;0,0420295;-0,0306202;0,0147355;-0,0210906;-0,0217575;0,00660091;0,0278686;0,00244328;7,39402e-05;-0,0144581;-0,0352542;-0,00917566;-0,001192;-0,0134716
"276000935704715";-0,0258339;-0,0111936;-0,00748161;-0,00863001;0,0128834;-0,000914634;-0,0195002;-0,0335156;0,0119879;-0,0145193;-0,0137365;-0,0169986;0,00573778;-0,01862;0,0279717;-0,0225873;-0,00582021;-0,0248302;-0,00490999;0,00168273;-0,0213498;-0,0206747;-0,00453598;0,00783401;0,000531794;0,0249633;-0,0314308;0,00539175;0,0023575;0,00654694;0,00684041;0,0595469;0,0050395;-0,013093;0;-0,0359997;0,00268916;0,0184332;-0,0031155;-0,0238838;-0,0202195;-0,0432346;-0,0139311;-0,0101443;-0,0339524;-0,00946515;-0,00164566;-0,0224634;0,0238111;0,0021231;-0,00417613;0,00170329;-0,00540292
"276000936319703";0,0340373;0,0144317;-0,0229668;-0,0305068;-0,00794649;-0,00520294;0,0325298;-0,0263009;-0,00590404;-0,00289189;-0,0534748;-0,0325948;-0,021863;-0,0282381;-0,0264445;-0,000847232;0,0315314;-0,00591324;-0,0330228;-0,0277559;-0,00671779;0,0137711;-0,0218932;-0,0193946;-0,0163084;-0,02653;0,0235387;-0,0248455;-0,0206352;0,00210948;-0,0298152;0,0149477;-0,019826;-0,026697;-0,0359997;0;-0,00683742;-0,0253109;0,0111484;-0,0209653;-0,0129599;0,00492397;-0,0196463;0,0190069;0,0221395;-0,0191052;0,0386974;-0,0276286;0,0015799;-0,0246679;-0,000561644;-0,0248961;0,00643639
"276000937030561";-0,0332897;0,018036;-0,0309558;-0,022192;-0,0185761;0,0130437;0,00702972;-0,025774;-0,0134653;-0,00531343;-0,0235296;-0,0367273;-0,0014961;-0,0149785;-0,0270552;-0,0381492;-0,0135438;0,033448;-0,0297503;0,00522769;0,0211449;-0,000969515;-0,0337564;-0,0225904;-0,0351561;0,000185417;-0,0243104;-0,0155608;-0,0251045;0,0342635;0,017422;-0,0314878;-0,00874385;0,0315359;0,00268916;-0,00683742;0;-0,0324874;0,0127588;-0,0229297;-0,0167047;-0,0230061;-0,0151224;0,0434812;-0,02133;0,0120668;-0,00895367;-0,0262978;0,0344291;-0,0214323;-0,0130318;-0,0143119;-0,0297246
